p1,p2,type,counter,target,player1_bas,player1_tgt,player1_prz,player2_bas,player2_tgt,player2_prz
24279,24587,groupCooperative,Walk_Km,71.00,18.04,24.00,230.00,35.44,47.00,230.00
24279,24587,groupCooperative,green leaves,1600.00,579.73,760.00,210.00,584.60,760.00,210.00
24279,24599,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,24599,groupCompetitiveTime,Walk_Km,21.00,18.04,24.00,170.00,13.10,18.00,240.00
24279,24599,groupCompetitiveTime,green leaves,560.00,579.73,760.00,140.00,267.60,350.00,270.00
24279,24599,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,24599,groupCooperative,Walk_Km,42.00,18.04,24.00,190.00,13.10,18.00,190.00
24279,24599,groupCooperative,green leaves,1200.00,579.73,760.00,210.00,267.60,350.00,210.00
24279,24650,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,24650,groupCompetitiveTime,Walk_Km,21.00,18.04,24.00,170.00,13.32,18.00,240.00
24279,24650,groupCompetitiveTime,green leaves,540.00,579.73,760.00,140.00,232.80,310.00,270.00
24279,24650,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,24650,groupCooperative,Walk_Km,42.00,18.04,24.00,190.00,13.32,18.00,190.00
24279,24650,groupCooperative,green leaves,1100.00,579.73,760.00,210.00,232.80,310.00,210.00
24279,24673,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,24673,groupCompetitiveTime,Walk_Km,14.00,18.04,24.00,160.00,2.96,4.00,270.00
24279,24673,groupCompetitiveTime,green leaves,550.00,579.73,760.00,140.00,253.53,330.00,270.00
24279,24673,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,24673,groupCooperative,Walk_Km,28.00,18.04,24.00,190.00,2.96,4.00,190.00
24279,24673,groupCooperative,green leaves,1100.00,579.73,760.00,210.00,253.53,330.00,210.00
24279,24683,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,24683,groupCompetitiveTime,Walk_Km,13.00,18.04,24.00,160.00,0.00,1.00,100.00
24279,24683,groupCompetitiveTime,green leaves,410.00,579.73,760.00,140.00,0.00,50.00,100.00
24279,24683,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,24683,groupCooperative,Walk_Km,25.00,18.04,24.00,190.00,0.00,1.00,190.00
24279,24683,groupCooperative,green leaves,810.00,579.73,760.00,210.00,0.00,50.00,210.00
24279,24819,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,24819,groupCompetitiveTime,Walk_Km,26.00,18.04,24.00,270.00,21.10,28.00,210.00
24279,24819,groupCompetitiveTime,green leaves,750.00,579.73,760.00,190.00,564.20,740.00,210.00
24279,24819,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,24819,groupCooperative,Walk_Km,52.00,18.04,24.00,230.00,21.10,28.00,230.00
24279,24819,groupCooperative,green leaves,1500.00,579.73,760.00,210.00,564.20,740.00,210.00
24279,24861,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,24861,groupCompetitiveTime,Walk_Km,21.00,18.04,24.00,170.00,13.78,18.00,240.00
24279,24861,groupCompetitiveTime,green leaves,800.00,579.73,760.00,210.00,637.40,830.00,190.00
24279,24861,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,24861,groupCooperative,Walk_Km,42.00,18.04,24.00,190.00,13.78,18.00,190.00
24279,24861,groupCooperative,green leaves,1600.00,579.73,760.00,210.00,637.40,830.00,210.00
24279,24881,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,24881,groupCompetitiveTime,Walk_Km,37.00,18.04,24.00,270.00,37.12,49.00,160.00
24279,24881,groupCompetitiveTime,green leaves,760.00,579.73,760.00,210.00,581.33,760.00,210.00
24279,24881,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,24881,groupCooperative,Walk_Km,73.00,18.04,24.00,230.00,37.12,49.00,230.00
24279,24881,groupCooperative,green leaves,1600.00,579.73,760.00,210.00,581.33,760.00,210.00
24279,25299,groupCompetitiveTime,Bike_Km,20.00,24.59,32.00,140.00,4.74,7.00,270.00
24279,25299,groupCompetitiveTime,Walk_Km,17.00,18.04,24.00,160.00,6.33,9.00,270.00
24279,25299,groupCompetitiveTime,green leaves,490.00,579.73,760.00,140.00,157.53,210.00,270.00
24279,25299,groupCooperative,Bike_Km,39.00,24.59,32.00,240.00,4.74,7.00,240.00
24279,25299,groupCooperative,Walk_Km,33.00,18.04,24.00,240.00,6.33,9.00,240.00
24279,25299,groupCooperative,green leaves,970.00,579.73,760.00,210.00,157.53,210.00,210.00
24279,25385,groupCompetitiveTime,Bike_Km,19.00,24.59,32.00,140.00,0.00,5.00,100.00
24279,25385,groupCompetitiveTime,Walk_Km,40.00,18.04,24.00,270.00,41.74,55.00,160.00
24279,25385,groupCompetitiveTime,green leaves,980.00,579.73,760.00,270.00,864.20,1200.00,150.00
24279,25385,groupCooperative,Bike_Km,37.00,24.59,32.00,180.00,0.00,5.00,180.00
24279,25385,groupCooperative,Walk_Km,79.00,18.04,24.00,230.00,41.74,55.00,230.00
24279,25385,groupCooperative,green leaves,2000.00,579.73,760.00,210.00,864.20,1200.00,210.00
24288,24335,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24335,groupCompetitiveTime,Walk_Km,14.00,0.00,1.00,100.00,19.26,26.00,160.00
24288,24335,groupCompetitiveTime,green leaves,330.00,0.00,50.00,100.00,461.60,610.00,140.00
24288,24335,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24335,groupCooperative,Walk_Km,27.00,0.00,1.00,230.00,19.26,26.00,230.00
24288,24335,groupCooperative,green leaves,660.00,0.00,50.00,180.00,461.60,610.00,180.00
24288,24336,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24336,groupCompetitiveTime,Walk_Km,30.00,0.00,1.00,100.00,44.14,58.00,160.00
24288,24336,groupCompetitiveTime,green leaves,580.00,0.00,50.00,100.00,805.87,1100.00,140.00
24288,24336,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24336,groupCooperative,Walk_Km,59.00,0.00,1.00,230.00,44.14,58.00,230.00
24288,24336,groupCooperative,green leaves,1200.00,0.00,50.00,210.00,805.87,1100.00,210.00
24288,24349,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24349,groupCompetitiveTime,Walk_Km,7.00,0.00,1.00,100.00,8.98,12.00,160.00
24288,24349,groupCompetitiveTime,green leaves,160.00,0.00,50.00,100.00,202.13,270.00,140.00
24288,24349,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24349,groupCooperative,Walk_Km,13.00,0.00,1.00,230.00,8.98,12.00,230.00
24288,24349,groupCooperative,green leaves,320.00,0.00,50.00,180.00,202.13,270.00,180.00
24288,24439,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24439,groupCompetitiveTime,Walk_Km,1.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24439,groupCompetitiveTime,green leaves,50.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24439,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24439,groupCooperative,Walk_Km,2.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24439,groupCooperative,green leaves,100.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24465,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24465,groupCompetitiveTime,Walk_Km,24.00,0.00,1.00,100.00,35.48,47.00,160.00
24288,24465,groupCompetitiveTime,green leaves,450.00,0.00,50.00,100.00,643.93,840.00,140.00
24288,24465,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24465,groupCooperative,Walk_Km,48.00,0.00,1.00,230.00,35.48,47.00,230.00
24288,24465,groupCooperative,green leaves,890.00,0.00,50.00,180.00,643.93,840.00,180.00
24288,24471,groupCompetitiveTime,Bike_Km,21.00,0.00,5.00,100.00,27.34,36.00,140.00
24288,24471,groupCompetitiveTime,Walk_Km,20.00,0.00,1.00,100.00,29.38,39.00,160.00
24288,24471,groupCompetitiveTime,green leaves,980.00,0.00,50.00,100.00,1455.73,1900.00,140.00
24288,24471,groupCooperative,Bike_Km,41.00,0.00,5.00,180.00,27.34,36.00,180.00
24288,24471,groupCooperative,Walk_Km,40.00,0.00,1.00,190.00,29.38,39.00,190.00
24288,24471,groupCooperative,green leaves,2000.00,0.00,50.00,250.00,1455.73,1900.00,250.00
24288,24476,groupCompetitiveTime,Bike_Km,13.00,0.00,5.00,100.00,15.37,20.00,140.00
24288,24476,groupCompetitiveTime,Walk_Km,23.00,0.00,1.00,100.00,34.01,45.00,160.00
24288,24476,groupCompetitiveTime,green leaves,630.00,0.00,50.00,100.00,857.67,1200.00,140.00
24288,24476,groupCooperative,Bike_Km,25.00,0.00,5.00,210.00,15.37,20.00,210.00
24288,24476,groupCooperative,Walk_Km,46.00,0.00,1.00,190.00,34.01,45.00,190.00
24288,24476,groupCooperative,green leaves,1300.00,0.00,50.00,210.00,857.67,1200.00,210.00
24288,24486,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24486,groupCompetitiveTime,Walk_Km,8.00,0.00,1.00,100.00,10.53,14.00,160.00
24288,24486,groupCompetitiveTime,green leaves,520.00,0.00,50.00,100.00,751.87,980.00,140.00
24288,24486,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24486,groupCooperative,Walk_Km,15.00,0.00,1.00,190.00,10.53,14.00,190.00
24288,24486,groupCooperative,green leaves,1100.00,0.00,50.00,180.00,751.87,980.00,180.00
24288,24516,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24516,groupCompetitiveTime,Walk_Km,2.00,0.00,1.00,100.00,1.56,3.00,180.00
24288,24516,groupCompetitiveTime,green leaves,80.00,0.00,50.00,100.00,81.67,110.00,140.00
24288,24516,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24516,groupCooperative,Walk_Km,4.00,0.00,1.00,240.00,1.56,3.00,240.00
24288,24516,groupCooperative,green leaves,160.00,0.00,50.00,180.00,81.67,110.00,180.00
24288,24530,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24530,groupCompetitiveTime,Walk_Km,43.00,0.00,1.00,100.00,64.12,84.00,160.00
24288,24530,groupCompetitiveTime,green leaves,580.00,0.00,50.00,100.00,803.67,1100.00,140.00
24288,24530,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24530,groupCooperative,Walk_Km,85.00,0.00,1.00,230.00,64.12,84.00,230.00
24288,24530,groupCooperative,green leaves,1200.00,0.00,50.00,210.00,803.67,1100.00,210.00
24288,24537,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24537,groupCompetitiveTime,Walk_Km,1.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24537,groupCompetitiveTime,green leaves,50.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24537,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24537,groupCooperative,Walk_Km,2.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24537,groupCooperative,green leaves,100.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24553,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24553,groupCompetitiveTime,Walk_Km,1.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24553,groupCompetitiveTime,green leaves,50.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24553,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24553,groupCooperative,Walk_Km,2.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24553,groupCooperative,green leaves,100.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24587,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24587,groupCompetitiveTime,Walk_Km,24.00,0.00,1.00,100.00,35.44,47.00,160.00
24288,24587,groupCompetitiveTime,green leaves,410.00,0.00,50.00,100.00,584.60,760.00,140.00
24288,24587,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24587,groupCooperative,Walk_Km,48.00,0.00,1.00,230.00,35.44,47.00,230.00
24288,24587,groupCooperative,green leaves,810.00,0.00,50.00,210.00,584.60,760.00,210.00
24288,24599,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24599,groupCompetitiveTime,Walk_Km,10.00,0.00,1.00,100.00,13.10,18.00,160.00
24288,24599,groupCompetitiveTime,green leaves,200.00,0.00,50.00,100.00,267.60,350.00,140.00
24288,24599,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24599,groupCooperative,Walk_Km,19.00,0.00,1.00,190.00,13.10,18.00,190.00
24288,24599,groupCooperative,green leaves,400.00,0.00,50.00,180.00,267.60,350.00,180.00
24288,24650,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24650,groupCompetitiveTime,Walk_Km,10.00,0.00,1.00,100.00,13.32,18.00,160.00
24288,24650,groupCompetitiveTime,green leaves,180.00,0.00,50.00,100.00,232.80,310.00,140.00
24288,24650,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24650,groupCooperative,Walk_Km,19.00,0.00,1.00,190.00,13.32,18.00,190.00
24288,24650,groupCooperative,green leaves,360.00,0.00,50.00,180.00,232.80,310.00,180.00
24288,24673,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24673,groupCompetitiveTime,Walk_Km,3.00,0.00,1.00,100.00,2.96,4.00,160.00
24288,24673,groupCompetitiveTime,green leaves,190.00,0.00,50.00,100.00,253.53,330.00,140.00
24288,24673,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24673,groupCooperative,Walk_Km,5.00,0.00,1.00,190.00,2.96,4.00,190.00
24288,24673,groupCooperative,green leaves,380.00,0.00,50.00,180.00,253.53,330.00,180.00
24288,24683,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24683,groupCompetitiveTime,Walk_Km,1.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24683,groupCompetitiveTime,green leaves,50.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24683,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24683,groupCooperative,Walk_Km,2.00,0.00,1.00,100.00,0.00,1.00,100.00
24288,24683,groupCooperative,green leaves,100.00,0.00,50.00,100.00,0.00,50.00,100.00
24288,24819,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24819,groupCompetitiveTime,Walk_Km,15.00,0.00,1.00,100.00,21.10,28.00,160.00
24288,24819,groupCompetitiveTime,green leaves,400.00,0.00,50.00,100.00,564.20,740.00,140.00
24288,24819,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24819,groupCooperative,Walk_Km,29.00,0.00,1.00,230.00,21.10,28.00,230.00
24288,24819,groupCooperative,green leaves,790.00,0.00,50.00,210.00,564.20,740.00,210.00
24288,24861,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24861,groupCompetitiveTime,Walk_Km,10.00,0.00,1.00,100.00,13.78,18.00,160.00
24288,24861,groupCompetitiveTime,green leaves,440.00,0.00,50.00,100.00,637.40,830.00,140.00
24288,24861,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24861,groupCooperative,Walk_Km,19.00,0.00,1.00,190.00,13.78,18.00,190.00
24288,24861,groupCooperative,green leaves,880.00,0.00,50.00,210.00,637.40,830.00,210.00
24288,24881,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24881,groupCompetitiveTime,Walk_Km,25.00,0.00,1.00,100.00,37.12,49.00,160.00
24288,24881,groupCompetitiveTime,green leaves,410.00,0.00,50.00,100.00,581.33,760.00,140.00
24288,24881,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,24881,groupCooperative,Walk_Km,50.00,0.00,1.00,230.00,37.12,49.00,230.00
24288,24881,groupCooperative,green leaves,810.00,0.00,50.00,210.00,581.33,760.00,210.00
24288,25299,groupCompetitiveTime,Bike_Km,6.00,0.00,5.00,100.00,4.74,7.00,160.00
24288,25299,groupCompetitiveTime,Walk_Km,5.00,0.00,1.00,100.00,6.33,9.00,160.00
24288,25299,groupCompetitiveTime,green leaves,130.00,0.00,50.00,100.00,157.53,210.00,140.00
24288,25299,groupCooperative,Bike_Km,12.00,0.00,5.00,240.00,4.74,7.00,240.00
24288,25299,groupCooperative,Walk_Km,10.00,0.00,1.00,240.00,6.33,9.00,240.00
24288,25299,groupCooperative,green leaves,260.00,0.00,50.00,180.00,157.53,210.00,180.00
24288,25385,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,25385,groupCompetitiveTime,Walk_Km,28.00,0.00,1.00,100.00,41.74,55.00,160.00
24288,25385,groupCompetitiveTime,green leaves,630.00,0.00,50.00,100.00,864.20,1200.00,140.00
24288,25385,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24288,25385,groupCooperative,Walk_Km,56.00,0.00,1.00,230.00,41.74,55.00,230.00
24288,25385,groupCooperative,green leaves,1300.00,0.00,50.00,210.00,864.20,1200.00,210.00
24335,24336,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24336,groupCompetitiveTime,Walk_Km,42.00,19.26,26.00,270.00,44.14,58.00,160.00
24335,24336,groupCompetitiveTime,green leaves,860.00,461.60,610.00,270.00,805.87,1100.00,140.00
24335,24336,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24336,groupCooperative,Walk_Km,84.00,19.26,26.00,230.00,44.14,58.00,230.00
24335,24336,groupCooperative,green leaves,1800.00,461.60,610.00,210.00,805.87,1100.00,210.00
24335,24349,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24349,groupCompetitiveTime,Walk_Km,19.00,19.26,26.00,160.00,8.98,12.00,270.00
24335,24349,groupCompetitiveTime,green leaves,440.00,461.60,610.00,140.00,202.13,270.00,270.00
24335,24349,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24349,groupCooperative,Walk_Km,38.00,19.26,26.00,230.00,8.98,12.00,230.00
24335,24349,groupCooperative,green leaves,880.00,461.60,610.00,180.00,202.13,270.00,180.00
24335,24439,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24439,groupCompetitiveTime,Walk_Km,14.00,19.26,26.00,160.00,0.00,1.00,100.00
24335,24439,groupCompetitiveTime,green leaves,330.00,461.60,610.00,140.00,0.00,50.00,100.00
24335,24439,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24439,groupCooperative,Walk_Km,27.00,19.26,26.00,230.00,0.00,1.00,230.00
24335,24439,groupCooperative,green leaves,660.00,461.60,610.00,180.00,0.00,50.00,180.00
24335,24465,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24465,groupCompetitiveTime,Walk_Km,37.00,19.26,26.00,270.00,35.48,47.00,160.00
24335,24465,groupCompetitiveTime,green leaves,730.00,461.60,610.00,270.00,643.93,840.00,150.00
24335,24465,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24465,groupCooperative,Walk_Km,73.00,19.26,26.00,230.00,35.48,47.00,230.00
24335,24465,groupCooperative,green leaves,1500.00,461.60,610.00,180.00,643.93,840.00,180.00
24335,24471,groupCompetitiveTime,Bike_Km,21.00,0.00,5.00,100.00,27.34,36.00,140.00
24335,24471,groupCompetitiveTime,Walk_Km,33.00,19.26,26.00,270.00,29.38,39.00,170.00
24335,24471,groupCompetitiveTime,green leaves,1300.00,461.60,610.00,300.00,1455.73,1900.00,140.00
24335,24471,groupCooperative,Bike_Km,41.00,0.00,5.00,180.00,27.34,36.00,180.00
24335,24471,groupCooperative,Walk_Km,65.00,19.26,26.00,230.00,29.38,39.00,230.00
24335,24471,groupCooperative,green leaves,2600.00,461.60,610.00,250.00,1455.73,1900.00,250.00
24335,24476,groupCompetitiveTime,Bike_Km,13.00,0.00,5.00,100.00,15.37,20.00,140.00
24335,24476,groupCompetitiveTime,Walk_Km,36.00,19.26,26.00,270.00,34.01,45.00,160.00
24335,24476,groupCompetitiveTime,green leaves,910.00,461.60,610.00,270.00,857.67,1200.00,140.00
24335,24476,groupCooperative,Bike_Km,25.00,0.00,5.00,210.00,15.37,20.00,210.00
24335,24476,groupCooperative,Walk_Km,71.00,19.26,26.00,230.00,34.01,45.00,230.00
24335,24476,groupCooperative,green leaves,1900.00,461.60,610.00,210.00,857.67,1200.00,210.00
24335,24486,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24486,groupCompetitiveTime,Walk_Km,20.00,19.26,26.00,160.00,10.53,14.00,240.00
24335,24486,groupCompetitiveTime,green leaves,800.00,461.60,610.00,270.00,751.87,980.00,140.00
24335,24486,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24486,groupCooperative,Walk_Km,40.00,19.26,26.00,230.00,10.53,14.00,230.00
24335,24486,groupCooperative,green leaves,1600.00,461.60,610.00,180.00,751.87,980.00,180.00
24335,24516,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24516,groupCompetitiveTime,Walk_Km,15.00,19.26,26.00,160.00,1.56,3.00,270.00
24335,24516,groupCompetitiveTime,green leaves,360.00,461.60,610.00,140.00,81.67,110.00,270.00
24335,24516,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24516,groupCooperative,Walk_Km,29.00,19.26,26.00,240.00,1.56,3.00,240.00
24335,24516,groupCooperative,green leaves,720.00,461.60,610.00,180.00,81.67,110.00,180.00
24335,24530,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24530,groupCompetitiveTime,Walk_Km,55.00,19.26,26.00,300.00,64.12,84.00,160.00
24335,24530,groupCompetitiveTime,green leaves,860.00,461.60,610.00,270.00,803.67,1100.00,140.00
24335,24530,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24530,groupCooperative,Walk_Km,110.00,19.26,26.00,230.00,64.12,84.00,230.00
24335,24530,groupCooperative,green leaves,1800.00,461.60,610.00,210.00,803.67,1100.00,210.00
24335,24537,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24537,groupCompetitiveTime,Walk_Km,14.00,19.26,26.00,160.00,0.00,1.00,100.00
24335,24537,groupCompetitiveTime,green leaves,330.00,461.60,610.00,140.00,0.00,50.00,100.00
24335,24537,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24537,groupCooperative,Walk_Km,27.00,19.26,26.00,230.00,0.00,1.00,230.00
24335,24537,groupCooperative,green leaves,660.00,461.60,610.00,180.00,0.00,50.00,180.00
24335,24553,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24553,groupCompetitiveTime,Walk_Km,14.00,19.26,26.00,160.00,0.00,1.00,100.00
24335,24553,groupCompetitiveTime,green leaves,330.00,461.60,610.00,140.00,0.00,50.00,100.00
24335,24553,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24553,groupCooperative,Walk_Km,27.00,19.26,26.00,230.00,0.00,1.00,230.00
24335,24553,groupCooperative,green leaves,660.00,461.60,610.00,180.00,0.00,50.00,180.00
24335,24587,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24587,groupCompetitiveTime,Walk_Km,37.00,19.26,26.00,270.00,35.44,47.00,160.00
24335,24587,groupCompetitiveTime,green leaves,690.00,461.60,610.00,270.00,584.60,760.00,180.00
24335,24587,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24587,groupCooperative,Walk_Km,73.00,19.26,26.00,230.00,35.44,47.00,230.00
24335,24587,groupCooperative,green leaves,1400.00,461.60,610.00,210.00,584.60,760.00,210.00
24335,24599,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24599,groupCompetitiveTime,Walk_Km,22.00,19.26,26.00,170.00,13.10,18.00,240.00
24335,24599,groupCompetitiveTime,green leaves,480.00,461.60,610.00,140.00,267.60,350.00,270.00
24335,24599,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24599,groupCooperative,Walk_Km,44.00,19.26,26.00,230.00,13.10,18.00,230.00
24335,24599,groupCooperative,green leaves,960.00,461.60,610.00,180.00,267.60,350.00,180.00
24335,24650,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24650,groupCompetitiveTime,Walk_Km,22.00,19.26,26.00,170.00,13.32,18.00,240.00
24335,24650,groupCompetitiveTime,green leaves,460.00,461.60,610.00,140.00,232.80,310.00,270.00
24335,24650,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24650,groupCooperative,Walk_Km,44.00,19.26,26.00,230.00,13.32,18.00,230.00
24335,24650,groupCooperative,green leaves,920.00,461.60,610.00,180.00,232.80,310.00,180.00
24335,24673,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24673,groupCompetitiveTime,Walk_Km,15.00,19.26,26.00,160.00,2.96,4.00,270.00
24335,24673,groupCompetitiveTime,green leaves,470.00,461.60,610.00,140.00,253.53,330.00,270.00
24335,24673,groupCooperative,Bike_Km,10.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24673,groupCooperative,Walk_Km,30.00,19.26,26.00,230.00,2.96,4.00,230.00
24335,24673,groupCooperative,green leaves,940.00,461.60,610.00,180.00,253.53,330.00,180.00
24335,24683,groupCompetitiveTime,Bike_Km,5.00,0.00,5.00,100.00,0.00,5.00,100.00
24335,24683,groupCompetitiveTime,Walk_Km,14.00,19.26,26.00,160.00,0.00,1.00,100.00
24335,24683,groupCompetitiveTime,green leaves,330.00,461.60,610.00,140.00,0.00,50.00,100.00
